id,附加费,单位,币种,20底,40底,40HQ底,单票
199379,EIR,X,RMB,,,,50
199543,GJF,GH,RMB,64,96,96,
199543,DCF,P,RMB,,,,82
199543,DOC,P,RMB,,,,450
199543,SEAL,X,RMB,,,,40
199381,GJF,GH,RMB,64,96,96,
199543,THC,GH,RMB,566,887,887,
199381,DCF,P,RMB,,,,82
199543,TELEX,P,RMB,,,,400
199381,DOC,P,RMB,,,,450
199543,EIR,X,RMB,,,,30
199381,SEAL,X,RMB,,,,50
199381,THC,GH,RMB,563,856,856,
199381,TELEX,P,RMB,,,,190
199381,EIR,X,RMB,,,,50
199380,GJF,GH,RMB,64,96,96,
199380,DCF,P,RMB,,,,82
199380,DOC,P,RMB,,,,450
199380,SEAL,X,RMB,,,,50
199380,THC,GH,RMB,563,856,856,
199380,TELEX,P,RMB,,,,190
199380,EIR,X,RMB,,,,50
212288,GJF,GH,RMB,64,96,96,
212288,DCF,P,RMB,,,,82
212288,DOC,P,RMB,,,,450
212288,SEAL,X,RMB,,,,30
212288,THC,GH,RMB,550,825,825,
212288,TELEX,P,RMB,,,,500
212288,EIR,X,RMB,,,,35
